Snapshot_Month,SOW_ID,Customer_Name,Quantum/SMART,Quantum Go-Live Date,Starting_ARR,New Business_ARR,Expansion_ARR,Schedule Change_ARR,Contraction_ARR,Churn_ARR,Ending_ARR,Region,Vertical,Segment,Contract_Start_Date,Contract_End_Date,Renewal_Risk
4/1/2025,1583,ENMAX Corporation,SMART,9/30/2026,44246.97,0,0,0,0,0,"$44,247",,,,,,
4/1/2025,1597,Thermo Fisher Scientific,SMART,9/30/2026,63400,0,0,0,0,0,"$63,400",,,,,,
4/1/2025,1609,CITGO Petroleum Corporation,SMART,9/30/2026,108000,0,0,0,0,0,"$108,000",,,,,,
4/1/2025,1615,"Church & Dwight Co., Inc.",SMART,9/30/2026,209558.75,0,0,0,0,0,"$209,559",,,,,,
4/1/2025,1629,STOCKHOLM EXERGI AB,SMART,9/30/2026,36212.32,0,0,0,0,0,"$36,212",,,,,,
4/1/2025,1633,Tesco Stores Limited,Quantum,3/25/2025,5700.25,0,0,0,0,0,"$5,700",,,,,,
4/1/2025,1637,ABM,SMART,12/31/2027,13200,0,0,0,0,0,"$13,200",,,,,,
4/1/2025,1641,Amcor Singapore Pte Ltd,SMART,,77500,0,0,0,0,0,"$77,500",,,,,,
4/1/2025,1659,Pernod Ricard SA,SMART,,51327.63,0,0,0,0,0,"$51,328",,,,,,
4/1/2025,1664,Caterpillar Inc.,Quantum,,922000,0,0,0,0,0,"$922,000",,,,,,
4/1/2025,1688,Signet Group Services US Inc.,SMART,11/30/2026,65000,0,0,0,0,0,"$65,000",,,,,,
4/1/2025,1690,Signet Group Services US Inc.,SMART,11/30/2026,65000,0,0,0,0,0,"$65,000",,,,,,
4/1/2025,1694,APi Group,Quantum,11/30/2025,205000,0,0,0,0,0,"$205,000",,,,,,
4/1/2025,1709,Pertamina,SMART,12/31/2027,953951.86,0,0,0,0,0,"$953,952",,,,,,
4/1/2025,1717,Lenovo HK Service Ltd,Quantum,8/12/2025,270000,0,0,0,0,0,"$270,000",,,,,,
4/1/2025,1723,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,120510,0,0,0,0,0,"$120,510",,,,,,
4/1/2025,1725,Vision Service Plan,SMART,,115000,0,0,0,0,0,"$115,000",,,,,,
4/1/2025,1746,Bumi Armada Automation International Sdn Bhd,SMART,6/20/2026,32000,0,0,0,0,0,"$32,000",,,,,,
4/1/2025,1748,Bpost limited,SMART,12/31/2026,68324.72,0,0,0,0,0,"$68,325",,,,,,
4/1/2025,1750,NETZSCH,SMART,,25000,0,0,0,0,0,"$25,000",,,,,,
4/1/2025,1754,Royal London,Quantum,3/22/2025,30502.65,0,0,0,0,0,"$30,503",,,,,,
4/1/2025,1756,Petronas Energy Canada Ltd.,SMART,12/31/2027,400000,0,0,0,0,0,"$400,000",,,,,,
4/1/2025,1803,"Husqvarna Professional Products, Inc.",Quantum,3/30/2028,50000,0,0,0,0,0,"$50,000",,,,,,
4/1/2025,1818,Paradip International Cargo Terminal Pvt. Ltd.,SMART,12/30/2026,25000,0,0,0,0,0,"$25,000",,,,,,
4/1/2025,1830,"Oceaneering International, Inc.",SMART,12/31/2027,300296.5,0,0,0,0,0,"$300,297",,,,,,
4/1/2025,1832,STOCKHOLM EXERGI AB,SMART,9/30/2026,16000,0,0,0,0,0,"$16,000",,,,,,
4/1/2025,1834,IFFCOTECH LIMITED,SMART,,25000,0,0,0,0,0,"$25,000",,,,,,
4/1/2025,1846,"Mattress Firm, Inc.",SMART,4/13/2026,97760,0,0,0,0,0,"$97,760",,,,,,
4/1/2025,1860,PGS Geophysical AS,SMART,12/31/2027,73000,0,0,0,0,0,"$73,000",,,,,,
4/1/2025,1862,AXA Insurance (Gulf) B.S.C ©,SMART,6/30/2026,49000,0,0,0,0,0,"$49,000",,,,,,
4/1/2025,1869,PTT Exploration and Production Public Company Limited,Quantum,7/1/2024,35000,0,0,0,0,0,"$35,000",,,,,,
4/1/2025,1886,D B Power Ltd.,SMART,3/23/2026,9000,0,0,0,0,0,"$9,000",,,,,,
4/1/2025,1901,Masco,Quantum,11/24/2025,171331,0,0,0,0,0,"$171,331",,,,,,
4/1/2025,1903,Randstad nv,SMART,,74421.39,0,0,0,0,0,"$74,421",,,,,,
4/1/2025,1915,Eliant Inventory Solutions LP,Quantum,,80000,0,0,0,0,0,"$80,000",,,,,,
4/1/2025,1924,Signet Group Services US Inc.,SMART,11/30/2026,10000,0,0,0,0,0,"$10,000",,,,,,
4/1/2025,1931,ConocoPhillips Company,SMART,3/30/2027,1637500,0,0,0,0,0,"$1,637,500",,,,,,
4/1/2025,1932,"Church & Dwight Co., Inc.",SMART,9/30/2026,78869,0,0,0,0,0,"$78,869",,,,,,
4/1/2025,1941,The Absolut Company,SMART,11/30/2027,104894.21,0,0,0,0,0,"$104,894",,,,,,
4/1/2025,1957,"Cheniere Energy, Inc.",Quantum,12/30/2026,97890,0,0,0,0,-97890,$0,,,,,,
4/1/2025,1968,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,276040,0,0,0,0,0,"$276,040",,,,,,
4/1/2025,1971,Roche Diabetes Care GmbH,SMART,12/30/2027,90000,0,0,0,0,0,"$90,000",,,,,,
4/1/2025,1975,Signify,SMART,12/31/2027,105114.95,0,0,0,0,0,"$105,115",,,,,,
4/1/2025,1980,Bridgestone Asia Paific PTE LTD,SMART,6/20/2026,36500,0,0,0,0,0,"$36,500",,,,,,
4/1/2025,1986,Bega Cheese Limited,SMART,12/31/2027,379035.95,0,0,0,0,0,"$379,036",,,,,,
4/1/2025,1990,ChampionX LLC,SMART,9/30/2027,944596.5,0,0,0,0,0,"$944,597",,,,,,
4/1/2025,2027,Celanese Corporation,SMART,4/13/2026,145000,0,0,0,0,0,"$145,000",,,,,,
4/1/2025,2043,"Dollar Financial Group, Inc.",SMART,6/30/2026,41000,0,0,0,0,0,"$41,000",,,,,,
4/1/2025,2049,The Dairy Farm Company Limited,Quantum,8/20/2025,415454.55,0,0,0,0,0,"$415,455",,,,,,
4/1/2025,2058,Masco,Quantum,11/24/2025,64444,0,0,0,0,0,"$64,444",,,,,,
4/1/2025,2068,Summit Materials,SMART,,192725,0,0,0,0,-192725,$0,,,,,,
4/1/2025,2070,"Medexus Pharma, Inc.",SMART,3/30/2027,29250,0,0,0,0,0,"$29,250",,,,,,
4/1/2025,2077,Oilserv Limited,SMART,6/30/2026,100000,0,0,0,0,0,"$100,000",,,,,,
4/1/2025,2097,ITALIA TRASPORTO AEREO S.p.A. (ITA AIRWAYS),SMART,9/30/2026,85773.8,0,0,0,0,0,"$85,774",,,,,,
4/1/2025,2125,Blue Cross and Blue Shield Association,SMART,6/30/2026,272750,0,0,0,0,0,"$272,750",,,,,,
4/1/2025,2135,"Constellation Energy Generation, LLC",Quantum,12/31/2026,602950,0,0,0,0,0,"$602,950",,,,,,
4/1/2025,2139,Browne Jacobson LLP,SMART,3/30/2027,35100,0,0,0,0,0,"$35,100",,,,,,
4/1/2025,2142,"Mattress Firm, Inc.",SMART,4/13/2026,62750,0,0,0,0,0,"$62,750",,,,,,
4/1/2025,2150,Newmont USA Limited,Quantum,3/30/2028,257725,0,0,0,0,0,"$257,725",,,,,,
4/1/2025,2152,Institut Straumann AG,SMART,11/30/2027,133428.72,0,0,0,0,0,"$133,429",,,,,,
4/1/2025,2156,ConocoPhillips Company,SMART,3/30/2027,180000,0,0,0,0,0,"$180,000",,,,,,
4/1/2025,2160,Liberty Global Corporate B.V,SMART,11/30/2027,363172.17,0,0,0,0,0,"$363,172",,,,,,
4/1/2025,2169,Jefferies LLC,Quantum,,362500,0,0,0,0,0,"$362,500",,,,,,
4/1/2025,2174,Pernod Ricard SA,SMART,,64120.12,0,0,0,0,0,"$64,120",,,,,,
4/1/2025,2180,H2 Green Steel,SMART,9/30/2026,55000,0,0,0,0,0,"$55,000",,,,,,
4/1/2025,2187,IBG LLC,Quantum,10/5/2024,190000,0,0,0,0,0,"$190,000",,,,,,
4/1/2025,2199,Synopsys Inc,SMART,6/30/2027,245000,0,0,0,0,0,"$245,000",,,,,,
4/1/2025,2223,LKQ,SMART,6/30/2026,134773.01,0,0,0,0,0,"$134,773",,,,,,
4/1/2025,2239,GEON Performance Solutions LLC,SMART,3/30/2026,34500,0,0,0,0,0,"$34,500",,,,,,
4/1/2025,2246,ExxonMobil Corporation,SMART,,225000,0,0,0,0,0,"$225,000",,,,,,
4/1/2025,2255,Eliant Inventory Solutions LP (HPE),Quantum,,4790281.85,0,0,0,0,0,"$4,790,282",,,,,,
4/1/2025,2256,Eliant Inventory Solutions LP (HPE),Quantum,,7185422.78,0,0,0,0,0,"$7,185,423",,,,,,
4/1/2025,2268,PTT Global Chemical Public Company Limited,Quantum,6/30/2028,177500,0,0,0,0,0,"$177,500",,,,,,
4/1/2025,2276,PGS Geophysical AS,SMART,12/31/2027,10000,0,0,0,0,0,"$10,000",,,,,,
4/1/2025,2299,Thermo Fisher Scientific,SMART,9/30/2026,55000,0,0,0,0,0,"$55,000",,,,,,
4/1/2025,2305,LSG Lufthansa Service Holding AG corporation,Quantum,,104063.8,0,0,0,0,0,"$104,064",,,,,,
4/1/2025,2307,CORE Electric Cooperative,Quantum,3/30/2027,30000,0,0,0,0,0,"$30,000",,,,,,
4/1/2025,2309,CARIGALI-PTTEPI Operating Company Sdn. Bhd.,Quantum,6/1/2024,194318.18,0,0,0,0,0,"$194,318",,,,,,
4/1/2025,2311,Companhia Brasileira De Aluminio,SMART,,59447.52,0,0,0,0,0,"$59,448",,,,,,
4/1/2025,2330,Dubai World Central Corporation,Quantum,,79934.56,0,0,0,0,-79934.56,$0,,,,,,
4/1/2025,2336,Eversheds Sutherland (International) LLP (ESI),Quantum,11/3/2025,60000,0,0,0,0,0,"$60,000",,,,,,
4/1/2025,2339,"Laboratorios PiSA, S.A. de C.V.",Quantum,3/30/2027,103362,0,0,0,0,0,"$103,362",,,,,,
4/1/2025,2351,International Flavors and Fragrances,SMART,,128000,0,0,0,0,0,"$128,000",,,,,,
4/1/2025,2361,"E&I Cooperative Services, Inc.",SMART,,62500,0,0,0,0,0,"$62,500",,,,,,
4/1/2025,2363,Zodiac Pool Systems LLC,SMART,,95000,0,0,0,0,0,"$95,000",,,,,,
4/1/2025,2365,Abu Dhabi National Oil Company,SMART,,232000,0,0,0,0,0,"$232,000",,,,,,
4/1/2025,2374,Pernod Ricard SA,SMART,,22862.5,0,0,0,0,0,"$22,863",,,,,,
4/1/2025,2376,PBF Holding Company LLC,Quantum,,157817,0,0,0,0,-157817,$0,,,,,,
4/1/2025,2386,Trivium Packaging B.V.,Quantum,,154939.44,0,0,0,0,0,"$154,939",,,,,,
4/1/2025,2389,"Qualfon Data Services Group, LLC",Quantum,,115000,0,0,0,0,0,"$115,000",,,,,,
4/1/2025,2391,Carrefour Global Sourcing Asia Limited,Quantum,10/7/2025,51975,0,0,0,0,0,"$51,975",,,,,,
4/1/2025,2418,Briggs & Stratton,Quantum,,445945,0,0,0,0,0,"$445,945",,,,,,
4/1/2025,2426,CostDrivers/Datamark,SMART,,4522497.75,0,0,12189.48,0,0,"$4,534,687",,,,,,
4/1/2025,2427,"BitSight Technologies, Inc.",Quantum,,99500,0,0,0,0,0,"$99,500",,,,,,
4/1/2025,2438,Bumi Armada Automation International Sdn Bhd,SMART,6/20/2026,21333.33,0,0,0,0,0,"$21,333",,,,,,
4/1/2025,2442,Hellenic Bank Public Company Ltd,Quantum,,119831.05,0,0,0,0,0,"$119,831",,,,,,
4/1/2025,2463,Carvajal Propiedades e Inversiones S.A.,SMART,3/30/2027,155000,0,0,0,0,0,"$155,000",,,,,,
4/1/2025,2473,Costa Limited,Quantum,,81394.44,0,0,0,0,0,"$81,394",,,,,,
4/1/2025,2479,Provimi,Quantum,,198075,0,0,0,0,0,"$198,075",,,,,,
4/1/2025,2483,Bank of America N.A.,Quantum,,368667.2,0,0,0,0,0,"$368,667",,,,,,
4/1/2025,2488,Hibiscus Oil & Gas Malaysia Limited,Quantum,,45000,0,0,0,0,0,"$45,000",,,,,,
4/1/2025,2501,Addax Engergy SA,Quantum,,150000,0,0,0,0,0,"$150,000",,,,,,
4/1/2025,2504,"Generate Ubiquity Holdings, LLC",SMART,3/30/2026,27100,0,0,0,0,0,"$27,100",,,,,,
4/1/2025,2506,MSCI Inc.,SMART,3/30/2027,70200,0,0,0,0,0,"$70,200",,,,,,
4/1/2025,2520,Hastings Insurance Services Limited,SMART,12/30/2026,40000,0,0,0,0,0,"$40,000",,,,,,
4/1/2025,2545,XINERGY SPA.,Quantum,,30000,0,0,0,0,0,"$30,000",,,,,,
4/1/2025,2550,Banner Bank,SMART,3/23/2026,19500,0,0,0,0,0,"$19,500",,,,,,
4/1/2025,2552,"F. Hoffman-La Roche, Ltd",SMART,12/30/2027,112500,0,0,0,0,0,"$112,500",,,,,,
4/1/2025,2555,Bayer AG,SMART,,75000,0,0,0,0,0,"$75,000",,,,,,
4/1/2025,2583,"Energy Vault, Inc.",SMART,3/30/2027,50000,0,0,0,0,0,"$50,000",,,,,,
4/1/2025,2587,Blue Cross and Blue Shield Association,SMART,6/30/2026,110000,0,0,0,0,0,"$110,000",,,,,,
4/1/2025,2588,"McLane Company, Inc.",Quantum,,425750,0,0,0,0,0,"$425,750",,,,,,
4/1/2025,2592,Topsoe A/S,Quantum,,125086.8,0,0,0,0,0,"$125,087",,,,,,
4/1/2025,2595,"The TJX Companies, Inc",SMART,6/30/2026,61600,0,0,0,0,0,"$61,600",,,,,,
4/1/2025,2596,Tampa Electric Company,SMART,6/30/2026,90000,0,0,0,0,0,"$90,000",,,,,,
4/1/2025,2598,Lotuss Stores (Malaysia) Sdn Bhd,Quantum,,17500,0,0,0,0,0,"$17,500",,,,,,
4/1/2025,2601,Pinnacle Group Limited,Quantum,,59113.66,0,0,0,0,0,"$59,114",,,,,,
4/1/2025,2618,Speedy Asset Services Ltd,Quantum,,61300,0,0,0,0,0,"$61,300",,,,,,
4/1/2025,2620,CEGID,Quantum,,94603.46,0,0,0,0,0,"$94,603",,,,,,
4/1/2025,2625,VALEO Management Services,Quantum,,485141.25,0,0,0,0,0,"$485,141",,,,,,
4/1/2025,2629,SAAM PUERTOS S.A,Quantum,,30300,0,0,0,0,0,"$30,300",,,,,,
4/1/2025,2632,PTT Exploration and Production Public Company Limited,Quantum,7/1/2024,66000,0,0,0,0,0,"$66,000",,,,,,
4/1/2025,2636,Pertamina,SMART,12/31/2027,32097.54,0,0,0,0,0,"$32,098",,,,,,
4/1/2025,2637,Pertamina,SMART,12/31/2027,64557.84,0,0,0,0,0,"$64,558",,,,,,
4/1/2025,2663,Mediq B.V.,Quantum,,62045.15,0,0,0,0,0,"$62,045",,,,,,
4/1/2025,2671,PT Japfa Comfeed Indonesia Tbk,Quantum,,142500,0,0,0,0,0,"$142,500",,,,,,
4/1/2025,2674,7-Eleven Inc,Quantum,,499266,0,0,0,0,0,"$499,266",,,,,,
4/1/2025,2679,Hunter Point Capital GPO LP,SMART,,500000,0,0,0,0,0,"$500,000",,,,,,
4/1/2025,2683,"Performance Health Holdings, Inc.",Quantum,,20000,0,0,0,0,0,"$20,000",,,,,,
4/1/2025,2692,"Xylem, Inc.",Quantum,11/30/2026,21420,0,0,0,0,0,"$21,420",,,,,,
4/1/2025,2699,"RB Distribution, Inc.",Quantum,,283000,0,0,0,0,0,"$283,000",,,,,,
4/1/2025,2704,NEOM Company,Quantum,,1230340,0,0,0,0,0,"$1,230,340",,,,,,
4/1/2025,2708,Harrods Limited,Quantum,,139339.34,0,0,0,0,0,"$139,339",,,,,,
4/1/2025,2710,"JELD-WEN, Inc.",Quantum,,292000,0,0,0,0,0,"$292,000",,,,,,
4/1/2025,2730,EcoLab,Quantum,11/10/2025,25500,0,0,0,0,0,"$25,500",,,,,,
4/1/2025,2732,Swire Coca-Cola (China) Ltd.,Quantum,,360000,0,0,0,0,0,"$360,000",,,,,,
4/1/2025,2737,Munksjo,SMART,,35160.95,0,0,0,0,0,"$35,161",,,,,,
4/1/2025,2738,"Cupertino Electric, Inc.",Quantum,,30000,0,0,0,0,0,"$30,000",,,,,,
4/1/2025,2740,"CAISSE DE DÉPÔT ET PLACEMENT DU QUÉBEC, (CDPQ)",Quantum,,85000,0,0,0,0,0,"$85,000",,,,,,
4/1/2025,2743,"Fidelity & Guaranty Life Business Services, Inc.",Quantum,,40000,0,0,0,0,0,"$40,000",,,,,,
4/1/2025,2749,TORAY China,Quantum,,15000,0,0,0,0,0,"$15,000",,,,,,
4/1/2025,2757,PUBLIC SECTOR PENSION INVESTMENT BOARD,Quantum,,400000,0,0,0,0,0,"$400,000",,,,,,
4/1/2025,2776,Riot Games Productions Inc.,Quantum,,172552,0,0,0,0,0,"$172,552",,,,,,
4/1/2025,2779,"Ballard Road Development, LLC",Quantum,,90000,0,0,0,0,-90000,$0,,,,,,
4/1/2025,2782,AW Rostamani Holding LLC,Quantum,,227606.57,0,0,0,0,0,"$227,607",,,,,,
4/1/2025,2801,EFS Facilities Services Group Ltd,Quantum,,145000,0,0,0,0,0,"$145,000",,,,,,
4/1/2025,2816,Blue Cross and Blue Shield Association,SMART,6/30/2026,100000,0,0,0,0,0,"$100,000",,,,,,
4/1/2025,2844,Westrock Fulfillment Company,Quantum,,800000,0,0,0,0,0,"$800,000",,,,,,
4/1/2025,2866,Irwin Mitchell LLP,Quantum,,202675.41,0,0,0,0,0,"$202,675",,,,,,
4/1/2025,2879,"Marriott International Administrative Services, Inc",Quantum,,41580,0,0,0,0,0,"$41,580",,,,,,
4/1/2025,2888,Symetra Life Insurance Company,Quantum,9/19/2027,59545,0,0,0,0,0,"$59,545",,,,,,
4/1/2025,2891,Sembcorp Industries Ltd.,Quantum,,293715.27,0,0,0,0,0,"$293,715",,,,,,
4/1/2025,2893,"Lee County Electric Cooperative, Inc.",Quantum,,66000,0,0,0,0,0,"$66,000",,,,,,
4/1/2025,2895,GrafTech Switzerland SA,Quantum,,359385,0,0,0,0,0,"$359,385",,,,,,
4/1/2025,2899,World Economic Forum,Quantum,,185312.89,0,0,0,0,0,"$185,313",,,,,,
4/1/2025,2904,"AT&T Comunicaciones Digitales, S. de R.L. de C.V., Inc",Quantum,,86366.79,0,0,0,0,0,"$86,367",,,,,,
4/1/2025,2911,UG Croatia d.o.o,Quantum,,80000,0,0,0,0,0,"$80,000",,,,,,
4/1/2025,2916,Hamilton Company,Quantum,,18000,0,0,0,0,-18000,$0,,,,,,
4/1/2025,2930,Philips Electronics Nederland B.V.,Quantum,,1261379.45,0,0,0,0,0,"$1,261,379",,,,,,
4/1/2025,2938,"3A Composites USA, Inc.",Quantum,,150000,0,0,0,0,0,"$150,000",,,,,,
4/1/2025,2940,Protiviti Inc.,Quantum,,30000,0,0,0,0,0,"$30,000",,,,,,
4/1/2025,2956,CITGO Petroleum Corporation,SMART,9/30/2026,125000,0,0,0,0,0,"$125,000",,,,,,
4/1/2025,2959,Indorama Ventures Global Services Limited,Quantum,,457000,0,0,0,0,0,"$457,000",,,,,,
4/1/2025,2980,Mega Labs S.A./Italmex S.A,Quantum,,175500,0,0,0,0,0,"$175,500",,,,,,
4/1/2025,2985,IAP World Services Inc.,Quantum,,40000,0,0,0,0,0,"$40,000",,,,,,
4/1/2025,2991,WK Kellogg Company,SMART,12/31/2027,415000,0,0,0,0,0,"$415,000",,,,,,
4/1/2025,2993,Health Care Service Corporation (HCSC),Quantum,,428000,0,0,0,0,0,"$428,000",,,,,,
4/1/2025,2996,"Beusa Energy, LLC",SMART,,300000,0,0,0,0,0,"$300,000",,,,,,
4/1/2025,2999,Athletic Greens (USA) Inc,Quantum,,35000,0,0,0,0,0,"$35,000",,,,,,
4/1/2025,3001,Fluxym (Ecosystem),Quantum,,20000,0,0,0,0,0,"$20,000",,,,,,
4/1/2025,3003,ING Bank N.V,Quantum,,301796.6,0,0,326580.6,0,0,"$628,377",,,,,,
4/1/2025,3005,"Acuity Brands Lighting, Inc",Quantum,,636803,0,0,0,0,0,"$636,803",,,,,,
4/1/2025,3013,"WPP Group USA, Inc.",Quantum,,266412,0,0,85212,0,0,"$351,624",,,,,,
4/1/2025,3022,Tampa Electric Company,SMART,6/30/2026,30270,0,0,0,0,0,"$30,270",,,,,,
4/1/2025,3032,Thermo Fisher Scientific,SMART,9/30/2026,3000,0,0,0,0,0,"$3,000",,,,,,
4/1/2025,3044,"Six Continents Hotels, Inc. (IHG)",Quantum,,405500,0,0,0,0,0,"$405,500",,,,,,
4/1/2025,3052,Bpost limited (Radical Inc),Quantum,,54000,0,0,0,0,0,"$54,000",,,,,,
4/1/2025,3064,"Hitachi, Ltd.",Quantum,,30400,0,0,0,0,0,"$30,400",,,,,,
4/1/2025,3067,Techem Energy Services GmbH,Quantum,,84091.96,0,0,0,0,0,"$84,092",,,,,,
4/1/2025,3079,UAW Retiree Medical Benefits Trust,Quantum,,90000,0,0,0,0,0,"$90,000",,,,,,
4/1/2025,3104,"W&T Offshore, Inc.",Quantum,,115000,0,0,0,0,0,"$115,000",,,,,,
4/1/2025,3111,"Mylan, Inc.",SMART,3/31/2027,85000,0,0,0,0,0,"$85,000",,,,,,
4/1/2025,3113,United States Bakery,Quantum,,80000,0,0,0,0,0,"$80,000",,,,,,
4/1/2025,3121,Idahoan Foods,Quantum,,195000,0,0,0,0,0,"$195,000",,,,,,
4/1/2025,3123,Hero MotoCorp Ltd.,Quantum,,210000,0,0,0,0,0,"$210,000",,,,,,
4/1/2025,3125,WePerform,Quantum,,136649.44,0,0,0,0,0,"$136,649",,,,,,
4/1/2025,3137,North Caspian Operating Company N.V,Quantum,,1825000,0,0,0,0,0,"$1,825,000",,,,,,
4/1/2025,3144,A2A,Quantum,,31534.49,0,0,0,0,0,"$31,534",,,,,,
4/1/2025,3146,"JELD-WEN, Inc.",Quantum,,292000,0,0,0,0,0,"$292,000",,,,,,
4/1/2025,3152,State Street,SMART,,184328.67,0,0,0,0,0,"$184,329",,,,,,
4/1/2025,3163,OCI Global,Quantum,,40000,0,0,0,0,0,"$40,000",,,,,,
4/1/2025,3170,H.J. Heinz Supply Chain Europe B.V,Quantum,,158080,0,0,0,0,0,"$158,080",,,,,,
4/1/2025,3173,Heidelbergcement Georgia Ltd,Quantum,,27329.89,0,0,0,0,0,"$27,330",,,,,,
4/1/2025,3177,Piramal Pharma Ltd,Quantum,,200000,0,0,0,0,0,"$200,000",,,,,,
4/1/2025,3190,Government Employees Insurance Company (GEICO),Quantum,,467363,0,0,0,0,0,"$467,363",,,,,,
4/1/2025,3208,Rite Aid Corp.,Quantum,,60000,0,0,0,0,-60000,$0,,,,,,
4/1/2025,3215,Bpost limited,SMART,12/31/2026,14190.52,0,0,0,0,0,"$14,191",,,,,,
4/1/2025,3222,Linde India Limited,Quantum,,48000,0,0,0,0,0,"$48,000",,,,,,
4/1/2025,3228,GasPro LLC,Quantum,,325000,0,0,0,0,-325000,$0,,,,,,
4/1/2025,3231,Pertamina,SMART,12/31/2027,66153.83,0,0,0,0,0,"$66,154",,,,,,
4/1/2025,3232,BUREAU VERITAS SERVICES,Quantum,,29432.19,0,0,0,0,0,"$29,432",,,,,,
4/1/2025,3242,Florida Power & Light Company,Quantum,,1530000,0,0,0,0,0,"$1,530,000",,,,,,
4/1/2025,3246,AEROENLACES NACIONALES SA DE CV,Quantum,,91665,0,0,0,0,0,"$91,665",,,,,,
4/1/2025,3263,"Cellular South, Inc. dba C Spire",Quantum,,25000,0,0,0,0,0,"$25,000",,,,,,
4/1/2025,3264,World Economic Forum,Quantum,,20215.95,0,0,0,0,0,"$20,216",,,,,,
4/1/2025,3266,KUKA Aktiengesellschaft,Quantum,,20000,0,0,0,0,0,"$20,000",,,,,,
4/1/2025,3269,"Six Continents Hotels, Inc. (IHG)",Quantum,,32000,0,0,0,0,0,"$32,000",,,,,,
4/1/2025,3275,Barclays Bank UK PLC,Quantum,3/30/2027,177340.98,0,0,0,0,0,"$177,341",,,,,,
4/1/2025,3278,Franke Management AG,Quantum,,32570.14,0,0,0,0,0,"$32,570",,,,,,
4/1/2025,3284,Unilever,Quantum,,220000,0,0,0,0,0,"$220,000",,,,,,
4/1/2025,3286,United States Steel Corporation,Quantum,,415527,0,0,0,0,0,"$415,527",,,,,,
4/1/2025,3291,Mahindra and Mahindra Limited,Quantum,,348555.7,0,0,0,0,0,"$348,556",,,,,,
4/1/2025,3308,APi Group,Quantum,,1275000,0,0,0,0,0,"$1,275,000",,,,,,
4/1/2025,3310,JetBlue Airways Corporation,Quantum,,0,70000,0,0,0,0,"$70,000",,,,,,
4/1/2025,3329,The University of New Castle,Quantum,,72648.56,0,0,0,0,0,"$72,649",,,,,,
4/1/2025,3335,"Exelon Business Services, LLC",Quantum,10/28/2024,1671672,0,0,0,0,0,"$1,671,672",,,,,,
4/1/2025,3337,Insulet Corporation,Quantum,,155000,0,0,0,0,0,"$155,000",,,,,,
4/1/2025,3344,Northern Data AG,Quantum,,159774.73,0,0,0,0,0,"$159,775",,,,,,
4/1/2025,3347,APAR Industries Limited,Quantum,,236000,0,0,0,0,0,"$236,000",,,,,,
4/1/2025,3349,"CAISSE DE DÉPÔT ET PLACEMENT DU QUÉBEC, (CDPQ)",Quantum,,35000,0,0,0,0,0,"$35,000",,,,,,
4/1/2025,3351,Phibro Animal Health Corporation,Quantum,,325000,0,0,0,0,0,"$325,000",,,,,,
4/1/2025,3353,AÉROPORTS DE MONTRÉAL,Quantum,,165600,0,0,0,0,0,"$165,600",,,,,,
4/1/2025,3357,Wieland-Werke AG,Quantum,,24596.9,0,0,0,0,0,"$24,597",,,,,,
4/1/2025,3385,SAAM S.A,Quantum,,25300,0,0,0,0,0,"$25,300",,,,,,
4/1/2025,3388,PTT Exploration and Production Public Company Limited,Quantum,7/1/2024,44444,0,0,0,0,0,"$44,444",,,,,,
4/1/2025,3418,NE Property B.V,Quantum,,192360,0,0,0,0,0,"$192,360",,,,,,
4/1/2025,3425,Fisher & Paykel Appliances Ltd.,Quantum,,108466,0,0,0,0,0,"$108,466",,,,,,
4/1/2025,3431,Adobe Inc.,Quantum,,1000000,0,0,0,0,0,"$1,000,000",,,,,,
4/1/2025,3446,Bonneville Power Administration,Quantum,,415000,0,0,0,0,0,"$415,000",,,,,,
4/1/2025,3455,Incitec Pivot Pty Ltd,Quantum,,0,200606,0,0,0,0,"$200,606",,,,,,
5/1/2025,4,ABM,SMART,12/31/2027,296600,0,0,0,0,0,"$296,600",,,,,,
5/1/2025,13,Ahlstrom,SMART,,82042.22,0,0,0,0,0,"$82,042",,,,,,
5/1/2025,40,"Apex Tool Group, LLC",SMART,12/31/2026,499500,0,0,0,0,0,"$499,500",,,,,,
5/1/2025,82,Assurant,SMART,12/31/2027,440000,0,0,0,0,0,"$440,000",,,,,,
5/1/2025,89,Astellas,SMART,,181000,0,0,0,0,0,"$181,000",,,,,,
5/1/2025,98,AT&T,SMART,4/20/2026,45000,0,0,0,0,0,"$45,000",,,,,,
5/1/2025,110,AVX Corporation,SMART,,115000,0,0,0,0,0,"$115,000",,,,,,
5/1/2025,119,Bank of America N.A.,Quantum,,275000,0,0,0,0,0,"$275,000",,,,,,
5/1/2025,149,Biogen Idec MA,SMART,,88000,0,0,0,0,0,"$88,000",,,,,,
5/1/2025,155,Bio-Rad Laboratories,SMART,,64350,0,0,0,0,0,"$64,350",,,,,,
5/1/2025,156,BioMarin Pharmaceutical Inc.,SMART,,146080,0,0,0,0,0,"$146,080",,,,,,
5/1/2025,160,"Black Hills Service Company, LLC",SMART,,56000,0,0,0,0,0,"$56,000",,,,,,
5/1/2025,169,Walgreen (Boots),SMART,12/31/2027,382847.52,0,0,0,0,0,"$382,848",,,,,,
5/1/2025,171,Bonneville Power Administration,SMART,1/15/2026,235000,0,0,0,0,0,"$235,000",,,,,,
