SOW_ID,Customer_Name,Product_Sub_Category,2024_Contribution_Pct,2025_Contribution_Pct,2026_Contribution_Pct
1135,European Bank for Reconstruction and Development,Supplier,23.3,23.3,23.3
1135,European Bank for Reconstruction and Development,Projects,23.3,23.3,23.3
2582,European Bank for Reconstruction and Development,Sourcing (Indirect),23.3,23.3,23.3
2582,European Bank for Reconstruction and Development,Spend,6.7,6.7,6.7
2582,European Bank for Reconstruction and Development,Contract,23.3,23.3,23.3
2582,European Bank for Reconstruction and Development,Supplier,23.3,23.3,23.3
2582,European Bank for Reconstruction and Development,Projects,23.3,23.3,23.3
296,"Exelon Business Services, LLC",Sourcing (Indirect),33.3,33.3,33.3
296,"Exelon Business Services, LLC",Contract,33.3,33.3,33.3
296,"Exelon Business Services, LLC",Supplier,33.3,33.3,33.3
3335,"Exelon Business Services, LLC",Sourcing (Indirect),14.7,6.3,6.3
3335,"Exelon Business Services, LLC",Spend,14.7,6.3,6.3
3335,"Exelon Business Services, LLC",Contract,12.2,6.3,6.3
3335,"Exelon Business Services, LLC",Supplier,14.7,6.3,6.3
3335,"Exelon Business Services, LLC",P2O,19.2,19.2,19.2
3335,"Exelon Business Services, LLC",A/P,9.6,9.6,9.6
3335,"Exelon Business Services, LLC",Projects,14.7,6.3,6.3
3335,"Exelon Business Services, LLC",ICM,0,6.3,6.3
3335,"Exelon Business Services, LLC",Other (Pendo),0,33.2,33.2
3453,"Exelon Business Services, LLC",Sourcing (Indirect),0,6.3,6.3
3453,"Exelon Business Services, LLC",Spend,0,6.3,6.3
3453,"Exelon Business Services, LLC",Contract,0,6.3,6.3
3453,"Exelon Business Services, LLC",Supplier,0,6.3,6.3
3453,"Exelon Business Services, LLC",P2O,0,19.2,19.2
3453,"Exelon Business Services, LLC",A/P,0,9.6,9.6
3453,"Exelon Business Services, LLC",Projects,0,6.3,6.3
3453,"Exelon Business Services, LLC",ICM,0,6.3,6.3
3453,"Exelon Business Services, LLC",Other (Pendo),0,33.2,33.2
3499,"Exelon Business Services, LLC",Sourcing (Indirect),0,14.7,14.7
3499,"Exelon Business Services, LLC",Spend,0,14.7,14.7
3499,"Exelon Business Services, LLC",Contract,0,12.2,12.2
3499,"Exelon Business Services, LLC",Supplier,0,14.7,14.7
3499,"Exelon Business Services, LLC",P2O,0,19.2,19.2
3499,"Exelon Business Services, LLC",A/P,0,9.6,9.6
3499,"Exelon Business Services, LLC",Projects,0,14.7,14.7
2135,"Constellation Energy Generation, LLC",Sourcing (Indirect),35.8,35.8,35.8
2135,"Constellation Energy Generation, LLC",Supplier,39.8,39.8,39.8
2135,"Constellation Energy Generation, LLC",Projects,24.3,24.3,24.3
2135,"Constellation Energy Generation, LLC",Other (Pendo),0,0,0
2134,"Constellation Energy Generation, LLC",Sourcing (Indirect),33,33.3,33.3
2134,"Constellation Energy Generation, LLC",Supplier,33,33.3,33.3
2134,"Constellation Energy Generation, LLC",Projects,33,33.3,33.3
2134,"Constellation Energy Generation, LLC",Other (Pendo),1,0,0
312,ExxonMobil Corporation,Sourcing (Indirect),15,15,15
312,ExxonMobil Corporation,Contract,20,20,20
312,ExxonMobil Corporation,Supplier,10,10,10
312,ExxonMobil Corporation,P2O,35,35,35
312,ExxonMobil Corporation,Projects,20,20,20
3495,ExxonMobil Corporation,Contract,0,100,100
316,ExxonMobil Corporation,Sourcing (Indirect),100,100,100
2246,ExxonMobil Corporation,Other (Pendo),100,100,100
2247,ExxonMobil Corporation,Other (Pendo),100,100,100
2336,Eversheds Sutherland (International) LLP (ESI),Sourcing (Indirect),33.3,13,13
2336,Eversheds Sutherland (International) LLP (ESI),Contract,33.3,13,13
2336,Eversheds Sutherland (International) LLP (ESI),Supplier,33.3,13,13
2336,Eversheds Sutherland (International) LLP (ESI),Projects,0,13,13
2336,Eversheds Sutherland (International) LLP (ESI),TPRM,0,47.8,47.8
2337,Eversheds Sutherland (International) LLP (ESI),Sourcing (Indirect),33.3,13,13
2337,Eversheds Sutherland (International) LLP (ESI),Contract,33.3,13,13
2337,Eversheds Sutherland (International) LLP (ESI),Supplier,33.3,13,13
2337,Eversheds Sutherland (International) LLP (ESI),Projects,0,13,13
2337,Eversheds Sutherland (International) LLP (ESI),TPRM,0,47.8,47.8
3001,Fluxym (Ecosystem),Sourcing (Indirect),100,100,100
3049,Fluxym (Ecosystem),Sourcing (Indirect),100,100,100
3879,Fluxym (Exotec),Sourcing (Indirect),0,100,100
1182,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),12,12,12
1182,"F. Hoffman-La Roche, Ltd",Spend,1.9,1.9,1.9
1182,"F. Hoffman-La Roche, Ltd",Contract,12,12,12
1182,"F. Hoffman-La Roche, Ltd",Supplier,12,12,12
1182,"F. Hoffman-La Roche, Ltd",P2O,33.7,33.7,33.7
1182,"F. Hoffman-La Roche, Ltd",A/P,16.3,16.3,16.3
1182,"F. Hoffman-La Roche, Ltd",Projects,6,6,6
1182,"F. Hoffman-La Roche, Ltd",Cat WB,6,6,6
1182,"F. Hoffman-La Roche, Ltd",Other (Pendo),0.1,0.1,0.1
2499,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),12,12,12
2499,"F. Hoffman-La Roche, Ltd",Spend,12,12,12
2499,"F. Hoffman-La Roche, Ltd",Contract,12,12,12
2499,"F. Hoffman-La Roche, Ltd",Supplier,12,12,12
2499,"F. Hoffman-La Roche, Ltd",P2O,26.7,26.7,26.7
2499,"F. Hoffman-La Roche, Ltd",A/P,13.3,13.3,13.3
2499,"F. Hoffman-La Roche, Ltd",Projects,6,6,6
2499,"F. Hoffman-La Roche, Ltd",Cat WB,6,6,6
2500,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2500,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2500,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2500,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2500,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2500,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2500,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2500,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2500,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2696,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2696,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2696,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2696,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2696,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2696,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2696,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2696,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2696,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2691,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2691,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2691,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2691,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2691,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2691,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2691,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2691,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2691,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3629,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3629,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3629,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3629,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3629,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3629,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3629,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3629,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3629,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2807,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2807,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2807,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2807,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2807,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2807,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2807,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2807,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2807,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
1900,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
1900,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
1900,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
1900,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
1900,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
1900,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
1900,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
1900,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
1900,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2608,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2608,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2608,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2608,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2608,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2608,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2608,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2608,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2608,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2607,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2607,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2607,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2607,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2607,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2607,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2607,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2607,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2607,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2812,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2812,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2812,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2812,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2812,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2812,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2812,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2812,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2812,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2975,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2975,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2975,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2975,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2975,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2975,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2975,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2975,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2975,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2954,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2954,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2954,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2954,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2954,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2954,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2954,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2954,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2954,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3106,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
3106,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
3106,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
3106,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
3106,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
3106,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
3106,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
3106,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
3106,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3252,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
3252,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
3252,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
3252,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
3252,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
3252,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
3252,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
3252,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
3252,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3015,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
3015,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
3015,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
3015,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
3015,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
3015,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
3015,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
3015,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
3015,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3254,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
3254,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
3254,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
3254,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
3254,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
3254,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
3254,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
3254,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
3254,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3551,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3551,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3551,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3551,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3551,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3551,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3551,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3551,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3551,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3751,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3751,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3751,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3751,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3751,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3751,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3751,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3751,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3751,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3594,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3594,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3594,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3594,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3594,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3594,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3594,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3594,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3594,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3700,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3700,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3700,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3700,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3700,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3700,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3700,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3700,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3700,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3661,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3661,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3661,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3661,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3661,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3661,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3661,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3661,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3661,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3681,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3681,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3681,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3681,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3681,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3681,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3681,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3681,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3681,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3593,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3593,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3593,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3593,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3593,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3593,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3593,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3593,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3593,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3815,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3815,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3815,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3815,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3815,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3815,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3815,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3815,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3815,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3816,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3816,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3816,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3816,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3816,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3816,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3816,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3816,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3816,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3817,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3817,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3817,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3817,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3817,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3817,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3817,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3817,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3817,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3818,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3818,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3818,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3818,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3818,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3818,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3818,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3818,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3818,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3833,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),0,16.6,16.6
3833,"F. Hoffman-La Roche, Ltd",Spend,0,0.1,0.1
3833,"F. Hoffman-La Roche, Ltd",Contract,0,16.6,16.6
3833,"F. Hoffman-La Roche, Ltd",Supplier,0,16.6,16.6
3833,"F. Hoffman-La Roche, Ltd",P2O,0,11.1,11.1
3833,"F. Hoffman-La Roche, Ltd",A/P,0,5.5,5.5
3833,"F. Hoffman-La Roche, Ltd",Projects,0,16.6,16.6
3833,"F. Hoffman-La Roche, Ltd",Cat WB,0,16.6,16.6
3833,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2811,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2811,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2811,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2811,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2811,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2811,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2811,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2811,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2811,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2759,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2759,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2759,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2759,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2759,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2759,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2759,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2759,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2759,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2067,"F. Hoffman-La Roche, Ltd",P2O,100,100,100
3630,"F. Hoffman-La Roche, Ltd",P2O,0,100,100
1322,"F. Hoffman-La Roche, Ltd",Other (Pendo),100,100,100
1377,Roche Diabetes Care GmbH,Sourcing (Indirect),20,20,20
1377,Roche Diabetes Care GmbH,Contract,20,20,20
1377,Roche Diabetes Care GmbH,Supplier,20,20,20
1377,Roche Diabetes Care GmbH,Projects,20,20,20
1377,Roche Diabetes Care GmbH,Cat WB,12.6,12.6,12.6
1377,Roche Diabetes Care GmbH,Click,7.4,7.4,7.4
1971,Roche Diabetes Care GmbH,P2O,100,100,100
2511,Roche Diabetes Care GmbH,P2O,100,100,100
2476,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2476,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2476,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2476,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2476,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2476,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2476,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2476,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2476,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2565,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2565,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2565,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2565,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
2565,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2565,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2565,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2565,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2565,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
2350,"F. Hoffman-La Roche, Ltd",Sourcing (Indirect),16.6,16.6,16.6
2350,"F. Hoffman-La Roche, Ltd",Spend,0.1,0.1,0.1
2350,"F. Hoffman-La Roche, Ltd",Contract,16.6,16.6,16.6
2350,"F. Hoffman-La Roche, Ltd",Supplier,16.6,16.6,16.6
